YTD Value,Monthly Value,Period,Commodity,Comm Code
7316909,1629629,2018-09,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",67
7951926,635017,2018-10,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",67
9683953,1732027,2018-11,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",67
9888116,204163,2018-12,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",67
409117,409117,2019-01,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",67
14524238,14524238,2015-01,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
30841644,16317406,2015-02,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
52543247,21701603,2015-03,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
72356468,19813221,2015-04,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
95454597,23098129,2015-05,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
114863848,19409251,2015-06,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
134027120,19163272,2015-07,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
153075450,19048330,2015-08,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
168159413,15083963,2015-09,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
187978045,19818632,2015-10,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
206297519,18319474,2015-11,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
227408340,21110821,2015-12,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
17860615,17860615,2016-01,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
34681645,16821030,2016-02,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
54625695,19944050,2016-03,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
72768481,18142786,2016-04,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
92788107,20019626,2016-05,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
112692206,19904099,2016-06,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
135111152,22418946,2016-07,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
156404681,21293529,2016-08,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
177879100,21474419,2016-09,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
200129005,22249905,2016-10,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
222352330,22223325,2016-11,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
244099708,21747378,2016-12,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
21881923,21881923,2017-01,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
41974382,20092459,2017-02,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
68926744,26952362,2017-03,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
92977334,24050590,2017-04,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
112904891,19927557,2017-05,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
131925050,19020159,2017-06,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
150729881,18804831,2017-07,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
173128493,22398612,2017-08,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
195724651,22596158,2017-09,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
217850342,22125691,2017-10,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
242186821,24336479,2017-11,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
266056019,23869198,2017-12,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
16761130,16761130,2018-01,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
37742572,20981442,2018-02,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
59398207,21655635,2018-03,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
83192282,23794075,2018-04,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
103308686,20116404,2018-05,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
125962263,22653577,2018-06,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
146696277,20734014,2018-07,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
165789329,19093052,2018-08,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
183253212,17463883,2018-09,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
201524108,18270896,2018-10,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
218136257,16612149,2018-11,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
236201250,18064993,2018-12,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
16462198,16462198,2019-01,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",68
7090998,7090998,2015-01,CERAMIC PRODUCTS,69
13057241,5966243,2015-02,CERAMIC PRODUCTS,69
22263471,9206230,2015-03,CERAMIC PRODUCTS,69
30658485,8395014,2015-04,CERAMIC PRODUCTS,69
41465920,10807435,2015-05,CERAMIC PRODUCTS,69
49188757,7722837,2015-06,CERAMIC PRODUCTS,69
57481549,8292792,2015-07,CERAMIC PRODUCTS,69
63714814,6233265,2015-08,CERAMIC PRODUCTS,69
69699983,5985169,2015-09,CERAMIC PRODUCTS,69
77620825,7920842,2015-10,CERAMIC PRODUCTS,69
82860512,5239687,2015-11,CERAMIC PRODUCTS,69
89625381,6764869,2015-12,CERAMIC PRODUCTS,69
9083199,9083199,2016-01,CERAMIC PRODUCTS,69
15514483,6431284,2016-02,CERAMIC PRODUCTS,69
23107646,7593163,2016-03,CERAMIC PRODUCTS,69
33678602,10570956,2016-04,CERAMIC PRODUCTS,69
43383298,9704696,2016-05,CERAMIC PRODUCTS,69
56176754,12793456,2016-06,CERAMIC PRODUCTS,69
65031131,8854377,2016-07,CERAMIC PRODUCTS,69
72866107,7834976,2016-08,CERAMIC PRODUCTS,69
80896240,8030133,2016-09,CERAMIC PRODUCTS,69
89363126,8466886,2016-10,CERAMIC PRODUCTS,69
99535241,10172115,2016-11,CERAMIC PRODUCTS,69
109366331,9831090,2016-12,CERAMIC PRODUCTS,69
8334808,8334808,2017-01,CERAMIC PRODUCTS,69
20171950,11837142,2017-02,CERAMIC PRODUCTS,69
30647362,10475412,2017-03,CERAMIC PRODUCTS,69
40139549,9492187,2017-04,CERAMIC PRODUCTS,69
48427980,8288431,2017-05,CERAMIC PRODUCTS,69
57478959,9050979,2017-06,CERAMIC PRODUCTS,69
66978925,9499966,2017-07,CERAMIC PRODUCTS,69
77546422,10567497,2017-08,CERAMIC PRODUCTS,69
88125767,10579345,2017-09,CERAMIC PRODUCTS,69
99705902,11580135,2017-10,CERAMIC PRODUCTS,69
109358906,9653004,2017-11,CERAMIC PRODUCTS,69
120241058,10882152,2017-12,CERAMIC PRODUCTS,69
10405147,10405147,2018-01,CERAMIC PRODUCTS,69
19227244,8822097,2018-02,CERAMIC PRODUCTS,69
34478917,15251673,2018-03,CERAMIC PRODUCTS,69
42391570,7912653,2018-04,CERAMIC PRODUCTS,69
55271357,12879787,2018-05,CERAMIC PRODUCTS,69
69052714,13781357,2018-06,CERAMIC PRODUCTS,69
80006136,10953422,2018-07,CERAMIC PRODUCTS,69
94094492,14088356,2018-08,CERAMIC PRODUCTS,69
107311657,13217165,2018-09,CERAMIC PRODUCTS,69
120952464,13640807,2018-10,CERAMIC PRODUCTS,69
134232826,13280362,2018-11,CERAMIC PRODUCTS,69
148318547,14085721,2018-12,CERAMIC PRODUCTS,69
15881781,15881781,2019-01,CERAMIC PRODUCTS,69
28076739,28076739,2015-01,GLASS AND GLASSWARE,70
53001879,24925140,2015-02,GLASS AND GLASSWARE,70
81777734,28775855,2015-03,GLASS AND GLASSWARE,70
109475316,27697582,2015-04,GLASS AND GLASSWARE,70
139697500,30222184,2015-05,GLASS AND GLASSWARE,70
166730918,27033418,2015-06,GLASS AND GLASSWARE,70
195514206,28783288,2015-07,GLASS AND GLASSWARE,70
220436289,24922083,2015-08,GLASS AND GLASSWARE,70
247998151,27561862,2015-09,GLASS AND GLASSWARE,70
278530691,30532540,2015-10,GLASS AND GLASSWARE,70
310684395,32153704,2015-11,GLASS AND GLASSWARE,70
342429289,31744894,2015-12,GLASS AND GLASSWARE,70
28814207,28814207,2016-01,GLASS AND GLASSWARE,70
51694851,22880644,2016-02,GLASS AND GLASSWARE,70
76963008,25268157,2016-03,GLASS AND GLASSWARE,70
105993316,29030308,2016-04,GLASS AND GLASSWARE,70
135053348,29060032,2016-05,GLASS AND GLASSWARE,70
164548884,29495536,2016-06,GLASS AND GLASSWARE,70
194591211,30042327,2016-07,GLASS AND GLASSWARE,70
221567467,26976256,2016-08,GLASS AND GLASSWARE,70
249284290,27716823,2016-09,GLASS AND GLASSWARE,70
279434494,30150204,2016-10,GLASS AND GLASSWARE,70
309141605,29707111,2016-11,GLASS AND GLASSWARE,70
341046120,31904515,2016-12,GLASS AND GLASSWARE,70
30163287,30163287,2017-01,GLASS AND GLASSWARE,70
58129968,27966681,2017-02,GLASS AND GLASSWARE,70
99127351,40997383,2017-03,GLASS AND GLASSWARE,70
139489113,40361762,2017-04,GLASS AND GLASSWARE,70
175565249,36076136,2017-05,GLASS AND GLASSWARE,70
209310494,33745245,2017-06,GLASS AND GLASSWARE,70
243644486,34333992,2017-07,GLASS AND GLASSWARE,70
277441823,33797337,2017-08,GLASS AND GLASSWARE,70
310135280,32693457,2017-09,GLASS AND GLASSWARE,70
344900925,34765645,2017-10,GLASS AND GLASSWARE,70
380444075,35543150,2017-11,GLASS AND GLASSWARE,70
424299135,43855060,2017-12,GLASS AND GLASSWARE,70
34662336,34662336,2018-01,GLASS AND GLASSWARE,70
66406478,31744142,2018-02,GLASS AND GLASSWARE,70
114584999,48178521,2018-03,GLASS AND GLASSWARE,70
148947162,34362163,2018-04,GLASS AND GLASSWARE,70
186160448,37213286,2018-05,GLASS AND GLASSWARE,70
228428157,42267709,2018-06,GLASS AND GLASSWARE,70
263447286,35019129,2018-07,GLASS AND GLASSWARE,70
302941195,39493909,2018-08,GLASS AND GLASSWARE,70
339002179,36060984,2018-09,GLASS AND GLASSWARE,70
376123608,37121429,2018-10,GLASS AND GLASSWARE,70
409974970,33851362,2018-11,GLASS AND GLASSWARE,70
446834806,36859836,2018-12,GLASS AND GLASSWARE,70
28776971,28776971,2019-01,GLASS AND GLASSWARE,70
134564605,134564605,2015-01,COPPER AND ARTICLES THEREOF,74
278194497,143629892,2015-02,COPPER AND ARTICLES THEREOF,74
431946630,153752133,2015-03,COPPER AND ARTICLES THEREOF,74
598599049,166652419,2015-04,COPPER AND ARTICLES THEREOF,74
778253625,179654576,2015-05,COPPER AND ARTICLES THEREOF,74
963594269,185340644,2015-06,COPPER AND ARTICLES THEREOF,74
1127989484,164395215,2015-07,COPPER AND ARTICLES THEREOF,74
1287606509,159617025,2015-08,COPPER AND ARTICLES THEREOF,74
1435606039,147999530,2015-09,COPPER AND ARTICLES THEREOF,74
1588711469,153105430,2015-10,COPPER AND ARTICLES THEREOF,74
1730749093,142037624,2015-11,COPPER AND ARTICLES THEREOF,74
1836395903,105646810,2015-12,COPPER AND ARTICLES THEREOF,74
99131163,99131163,2016-01,COPPER AND ARTICLES THEREOF,74
227853337,128722174,2016-02,COPPER AND ARTICLES THEREOF,74
415940499,188087162,2016-03,COPPER AND ARTICLES THEREOF,74
593663245,177722746,2016-04,COPPER AND ARTICLES THEREOF,74
745467225,151803980,2016-05,COPPER AND ARTICLES THEREOF,74
865764998,120297773,2016-06,COPPER AND ARTICLES THEREOF,74
994876790,129111792,2016-07,COPPER AND ARTICLES THEREOF,74
1123829143,128952353,2016-08,COPPER AND ARTICLES THEREOF,74
1241383080,117553937,2016-09,COPPER AND ARTICLES THEREOF,74
1380043049,138659969,2016-10,COPPER AND ARTICLES THEREOF,74
1509533761,129490712,2016-11,COPPER AND ARTICLES THEREOF,74
1697605027,188071266,2016-12,COPPER AND ARTICLES THEREOF,74
156317938,156317938,2017-01,COPPER AND ARTICLES THEREOF,74
295286344,138968406,2017-02,COPPER AND ARTICLES THEREOF,74
482980296,187693952,2017-03,COPPER AND ARTICLES THEREOF,74
644478223,161497927,2017-04,COPPER AND ARTICLES THEREOF,74
784820507,140342284,2017-05,COPPER AND ARTICLES THEREOF,74
923320623,138500116,2017-06,COPPER AND ARTICLES THEREOF,74
1072368566,149047943,2017-07,COPPER AND ARTICLES THEREOF,74
1227980870,155612304,2017-08,COPPER AND ARTICLES THEREOF,74
1395643577,167662707,2017-09,COPPER AND ARTICLES THEREOF,74
1574618609,178975032,2017-10,COPPER AND ARTICLES THEREOF,74
1759063592,184444983,2017-11,COPPER AND ARTICLES THEREOF,74
1937440544,178376952,2017-12,COPPER AND ARTICLES THEREOF,74
152593920,152593920,2018-01,COPPER AND ARTICLES THEREOF,74
333665475,181071555,2018-02,COPPER AND ARTICLES THEREOF,74
526816144,193150669,2018-03,COPPER AND ARTICLES THEREOF,74
720684021,193867877,2018-04,COPPER AND ARTICLES THEREOF,74
818647914,97963893,2018-05,COPPER AND ARTICLES THEREOF,74
897854894,79206980,2018-06,COPPER AND ARTICLES THEREOF,74
1025201152,127346258,2018-07,COPPER AND ARTICLES THEREOF,74
1093858615,68657463,2018-08,COPPER AND ARTICLES THEREOF,74
1168442012,74583397,2018-09,COPPER AND ARTICLES THEREOF,74
1346323883,177881871,2018-10,COPPER AND ARTICLES THEREOF,74
1543563876,197239993,2018-11,COPPER AND ARTICLES THEREOF,74
1594254179,50690303,2018-12,COPPER AND ARTICLES THEREOF,74
32357828,32357828,2019-01,COPPER AND ARTICLES THEREOF,74
19497326,19497326,2015-01,NICKEL AND ARTICLES THEREOF,75
35080785,15583459,2015-02,NICKEL AND ARTICLES THEREOF,75
60738888,25658103,2015-03,NICKEL AND ARTICLES THEREOF,75
90807529,30068641,2015-04,NICKEL AND ARTICLES THEREOF,75
107579942,16772413,2015-05,NICKEL AND ARTICLES THEREOF,75
124703748,17123806,2015-06,NICKEL AND ARTICLES THEREOF,75
140431058,15727310,2015-07,NICKEL AND ARTICLES THEREOF,75
167614452,27183394,2015-08,NICKEL AND ARTICLES THEREOF,75
183822986,16208534,2015-09,NICKEL AND ARTICLES THEREOF,75
203210005,19387019,2015-10,NICKEL AND ARTICLES THEREOF,75
218630143,15420138,2015-11,NICKEL AND ARTICLES THEREOF,75
232919249,14289106,2015-12,NICKEL AND ARTICLES THEREOF,75
15571460,15571460,2016-01,NICKEL AND ARTICLES THEREOF,75
27427048,11855588,2016-02,NICKEL AND ARTICLES THEREOF,75
45387972,17960924,2016-03,NICKEL AND ARTICLES THEREOF,75
59043582,13655610,2016-04,NICKEL AND ARTICLES THEREOF,75
72674957,13631375,2016-05,NICKEL AND ARTICLES THEREOF,75
88874774,16199817,2016-06,NICKEL AND ARTICLES THEREOF,75
107311344,18436570,2016-07,NICKEL AND ARTICLES THEREOF,75
121945613,14634269,2016-08,NICKEL AND ARTICLES THEREOF,75
137614251,15668638,2016-09,NICKEL AND ARTICLES THEREOF,75
161562182,23947931,2016-10,NICKEL AND ARTICLES THEREOF,75
181140560,19578378,2016-11,NICKEL AND ARTICLES THEREOF,75
199221939,18081379,2016-12,NICKEL AND ARTICLES THEREOF,75
18017527,18017527,2017-01,NICKEL AND ARTICLES THEREOF,75
32119866,14102339,2017-02,NICKEL AND ARTICLES THEREOF,75
46572185,14452319,2017-03,NICKEL AND ARTICLES THEREOF,75
60686531,14114346,2017-04,NICKEL AND ARTICLES THEREOF,75
74926092,14239561,2017-05,NICKEL AND ARTICLES THEREOF,75
93556782,18630690,2017-06,NICKEL AND ARTICLES THEREOF,75
115215139,21658357,2017-07,NICKEL AND ARTICLES THEREOF,75
138896828,23681689,2017-08,NICKEL AND ARTICLES THEREOF,75
162334845,23438017,2017-09,NICKEL AND ARTICLES THEREOF,75
187890613,25555768,2017-10,NICKEL AND ARTICLES THEREOF,75
209558589,21667976,2017-11,NICKEL AND ARTICLES THEREOF,75
229514700,19956111,2017-12,NICKEL AND ARTICLES THEREOF,75
22220974,22220974,2018-01,NICKEL AND ARTICLES THEREOF,75
38870117,16649143,2018-02,NICKEL AND ARTICLES THEREOF,75
61936007,23065890,2018-03,NICKEL AND ARTICLES THEREOF,75
79458697,17522690,2018-04,NICKEL AND ARTICLES THEREOF,75
98426993,18968296,2018-05,NICKEL AND ARTICLES THEREOF,75
122623933,24196940,2018-06,NICKEL AND ARTICLES THEREOF,75
146149546,23525613,2018-07,NICKEL AND ARTICLES THEREOF,75
166709239,20559693,2018-08,NICKEL AND ARTICLES THEREOF,75
186225696,19516457,2018-09,NICKEL AND ARTICLES THEREOF,75
220983971,34758275,2018-10,NICKEL AND ARTICLES THEREOF,75
248923627,27939656,2018-11,NICKEL AND ARTICLES THEREOF,75
274823732,25900105,2018-12,NICKEL AND ARTICLES THEREOF,75
26022321,26022321,2019-01,NICKEL AND ARTICLES THEREOF,75
114347587,114347587,2015-01,ALUMINUM AND ARTICLES THEREOF,76
234831827,120484240,2015-02,ALUMINUM AND ARTICLES THEREOF,76
373213706,138381879,2015-03,ALUMINUM AND ARTICLES THEREOF,76
525763744,152550038,2015-04,ALUMINUM AND ARTICLES THEREOF,76
681285154,155521410,2015-05,ALUMINUM AND ARTICLES THEREOF,76
843054908,161769754,2015-06,ALUMINUM AND ARTICLES THEREOF,76
1006666825,163611917,2015-07,ALUMINUM AND ARTICLES THEREOF,76
1159719733,153052908,2015-08,ALUMINUM AND ARTICLES THEREOF,76
1292747663,133027930,2015-09,ALUMINUM AND ARTICLES THEREOF,76
1421618362,128870699,2015-10,ALUMINUM AND ARTICLES THEREOF,76
1543334086,121715724,2015-11,ALUMINUM AND ARTICLES THEREOF,76
1638732221,95398135,2015-12,ALUMINUM AND ARTICLES THEREOF,76
90337761,90337761,2016-01,ALUMINUM AND ARTICLES THEREOF,76
189131939,98794178,2016-02,ALUMINUM AND ARTICLES THEREOF,76
282439518,93307579,2016-03,ALUMINUM AND ARTICLES THEREOF,76
377669469,95229951,2016-04,ALUMINUM AND ARTICLES THEREOF,76
498406199,120736730,2016-05,ALUMINUM AND ARTICLES THEREOF,76
609732702,111326503,2016-06,ALUMINUM AND ARTICLES THEREOF,76
716096988,106364286,2016-07,ALUMINUM AND ARTICLES THEREOF,76
825290606,109193618,2016-08,ALUMINUM AND ARTICLES THEREOF,76
925599331,100308725,2016-09,ALUMINUM AND ARTICLES THEREOF,76
1027961902,102362571,2016-10,ALUMINUM AND ARTICLES THEREOF,76
1131396319,103434417,2016-11,ALUMINUM AND ARTICLES THEREOF,76
1239334093,107937774,2016-12,ALUMINUM AND ARTICLES THEREOF,76
105286294,105286294,2017-01,ALUMINUM AND ARTICLES THEREOF,76
214559372,109273078,2017-02,ALUMINUM AND ARTICLES THEREOF,76
351672258,137112886,2017-03,ALUMINUM AND ARTICLES THEREOF,76
474291966,122619708,2017-04,ALUMINUM AND ARTICLES THEREOF,76
603212980,128921014,2017-05,ALUMINUM AND ARTICLES THEREOF,76
717245941,114032961,2017-06,ALUMINUM AND ARTICLES THEREOF,76
837311888,120065947,2017-07,ALUMINUM AND ARTICLES THEREOF,76
959589084,122277196,2017-08,ALUMINUM AND ARTICLES THEREOF,76
1080699412,121110328,2017-09,ALUMINUM AND ARTICLES THEREOF,76
1229963561,149264149,2017-10,ALUMINUM AND ARTICLES THEREOF,76
1369384800,139421239,2017-11,ALUMINUM AND ARTICLES THEREOF,76
1512076551,142691751,2017-12,ALUMINUM AND ARTICLES THEREOF,76
109156485,109156485,2018-01,ALUMINUM AND ARTICLES THEREOF,76
229806836,120650351,2018-02,ALUMINUM AND ARTICLES THEREOF,76
363016306,133209470,2018-03,ALUMINUM AND ARTICLES THEREOF,76
483856900,120840594,2018-04,ALUMINUM AND ARTICLES THEREOF,76
569727153,85870253,2018-05,ALUMINUM AND ARTICLES THEREOF,76
644006064,74278911,2018-06,ALUMINUM AND ARTICLES THEREOF,76
713032854,69026790,2018-07,ALUMINUM AND ARTICLES THEREOF,76
768382543,55349689,2018-08,ALUMINUM AND ARTICLES THEREOF,76
818083931,49701388,2018-09,ALUMINUM AND ARTICLES THEREOF,76
876869794,58785863,2018-10,ALUMINUM AND ARTICLES THEREOF,76
950336991,73467197,2018-11,ALUMINUM AND ARTICLES THEREOF,76
1027029913,76692922,2018-12,ALUMINUM AND ARTICLES THEREOF,76
61527098,61527098,2019-01,ALUMINUM AND ARTICLES THEREOF,76
57270056,57270056,2015-01,ARTICLES OF IRON OR STEEL,73
112324654,55054598,2015-02,ARTICLES OF IRON OR STEEL,73
202456193,90131539,2015-03,ARTICLES OF IRON OR STEEL,73
266601652,64145459,2015-04,ARTICLES OF IRON OR STEEL,73
345283731,78682079,2015-05,ARTICLES OF IRON OR STEEL,73
411852653,66568922,2015-06,ARTICLES OF IRON OR STEEL,73
483267756,71415103,2015-07,ARTICLES OF IRON OR STEEL,73
533720781,50453025,2015-08,ARTICLES OF IRON OR STEEL,73
584034076,50313295,2015-09,ARTICLES OF IRON OR STEEL,73
634376877,50342801,2015-10,ARTICLES OF IRON OR STEEL,73
699604527,65227650,2015-11,ARTICLES OF IRON OR STEEL,73
765118577,65514050,2015-12,ARTICLES OF IRON OR STEEL,73
64681609,64681609,2016-01,ARTICLES OF IRON OR STEEL,73
111927574,47245965,2016-02,ARTICLES OF IRON OR STEEL,73
167133486,55205912,2016-03,ARTICLES OF IRON OR STEEL,73
219366627,52233141,2016-04,ARTICLES OF IRON OR STEEL,73
267239052,47872425,2016-05,ARTICLES OF IRON OR STEEL,73
313821681,46582629,2016-06,ARTICLES OF IRON OR STEEL,73
365417616,51595935,2016-07,ARTICLES OF IRON OR STEEL,73
424245080,58827464,2016-08,ARTICLES OF IRON OR STEEL,73
490361339,66116259,2016-09,ARTICLES OF IRON OR STEEL,73
543920726,53559387,2016-10,ARTICLES OF IRON OR STEEL,73
596322707,52401981,2016-11,ARTICLES OF IRON OR STEEL,73
658131291,61808584,2016-12,ARTICLES OF IRON OR STEEL,73
49798553,49798553,2017-01,ARTICLES OF IRON OR STEEL,73
97624053,47825500,2017-02,ARTICLES OF IRON OR STEEL,73
159353483,61729430,2017-03,ARTICLES OF IRON OR STEEL,73
218026068,58672585,2017-04,ARTICLES OF IRON OR STEEL,73
277834967,59808899,2017-05,ARTICLES OF IRON OR STEEL,73
330299489,52464522,2017-06,ARTICLES OF IRON OR STEEL,73
383452705,53153216,2017-07,ARTICLES OF IRON OR STEEL,73
451527282,68074577,2017-08,ARTICLES OF IRON OR STEEL,73
503209622,51682340,2017-09,ARTICLES OF IRON OR STEEL,73
571310828,68101206,2017-10,ARTICLES OF IRON OR STEEL,73
636120654,64809826,2017-11,ARTICLES OF IRON OR STEEL,73
709744149,73623495,2017-12,ARTICLES OF IRON OR STEEL,73
52713239,52713239,2018-01,ARTICLES OF IRON OR STEEL,73
124514003,71800764,2018-02,ARTICLES OF IRON OR STEEL,73
199963286,75449283,2018-03,ARTICLES OF IRON OR STEEL,73
259325528,59362242,2018-04,ARTICLES OF IRON OR STEEL,73
324771161,65445633,2018-05,ARTICLES OF IRON OR STEEL,73
387914079,63142918,2018-06,ARTICLES OF IRON OR STEEL,73
442755088,54841009,2018-07,ARTICLES OF IRON OR STEEL,73
500242612,57487524,2018-08,ARTICLES OF IRON OR STEEL,73
558001772,57759160,2018-09,ARTICLES OF IRON OR STEEL,73
622713432,64711660,2018-10,ARTICLES OF IRON OR STEEL,73
677388439,54675007,2018-11,ARTICLES OF IRON OR STEEL,73
727497368,50108929,2018-12,ARTICLES OF IRON OR STEEL,73
40154181,40154181,2019-01,ARTICLES OF IRON OR STEEL,73
957463041,957463041,2015-01,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
1941880944,984417903,2015-02,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
3125205228,1183324284,2015-03,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
4230610476,1105405248,2015-04,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
5288642673,1058032197,2015-05,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
6268023581,979380908,2015-06,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
7506325878,1238302297,2015-07,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
8702044830,1195718952,2015-08,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
9630229954,928185124,2015-09,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
10510639510,880409556,2015-10,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
11279001039,768361529,2015-11,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
12247769089,968768050,2015-12,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
863208900,863208900,2016-01,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
1775913612,912704712,2016-02,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
2980129586,1204215974,2016-03,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
4070165087,1090035501,2016-04,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
4943370258,873205171,2016-05,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
5833223845,889853587,2016-06,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
6715246512,882022667,2016-07,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
7602789005,887542493,2016-08,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
8424085449,821296444,2016-09,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
9469829031,1045743582,2016-10,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
10292212228,822383197,2016-11,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
11371038073,1078825845,2016-12,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
882913830,882913830,2017-01,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
1977218395,1094304565,2017-02,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
3078846300,1101627905,2017-03,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
4167585365,1088739065,2017-04,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
5286841000,1119255635,2017-05,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
6371753573,1084912573,2017-06,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
