YTD Value,Monthly Value,Period,Commodity,Comm Code
2602500440,270180021,2017-10,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
2924160133,321659693,2017-11,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
3160398699,236238566,2017-12,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
269497502,269497502,2018-01,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
521994688,252497186,2018-02,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
811428150,289433462,2018-03,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
1147302545,335874395,2018-04,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
1489449644,342147099,2018-05,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
1804062689,314613045,2018-06,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
2152136180,348073491,2018-07,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
2457557871,305421691,2018-08,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
2758413830,300855959,2018-09,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
3102437703,344023873,2018-10,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
3392863659,290425956,2018-11,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
3739093254,346229595,2018-12,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
389413400,389413400,2019-01,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,47
1235842645,1235842645,2015-01,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
2380150328,1144307683,2015-02,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
3759904739,1379754411,2015-03,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
5072061398,1312156659,2015-04,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
6445450051,1373388653,2015-05,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
7930041724,1484591673,2015-06,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
9292964462,1362922738,2015-07,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
10666010122,1373045660,2015-08,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
12002059794,1336049672,2015-09,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
13367710948,1365651154,2015-10,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
14625378210,1257667262,2015-11,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
15763208649,1137830439,2015-12,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
1184852721,1184852721,2016-01,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
2354575202,1169722481,2016-02,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
3549162507,1194587305,2016-03,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
4777963308,1228800801,2016-04,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
6085573113,1307609805,2016-05,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
7393427971,1307854858,2016-06,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
8708841015,1315413044,2016-07,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
10110361387,1401520372,2016-08,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
11436598102,1326236715,2016-09,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
12836337926,1399739824,2016-10,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
14165624018,1329286092,2016-11,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
15356027440,1190403422,2016-12,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
1238094036,1238094036,2017-01,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
2371381746,1133287710,2017-02,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
3575288880,1203907134,2017-03,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
4798838548,1223549668,2017-04,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
6135622396,1336783848,2017-05,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
7496951563,1361329167,2017-06,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
8816394178,1319442615,2017-07,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
10226721135,1410326957,2017-08,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
11578686351,1351965216,2017-09,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
12987188216,1408501865,2017-10,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
14300045470,1312857254,2017-11,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
15515460162,1215414692,2017-12,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
1303791102,1303791102,2018-01,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
2536627660,1232836558,2018-02,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
3835981856,1299354196,2018-03,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
5165316067,1329334211,2018-04,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
6626627346,1461311279,2018-05,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
8106077298,1479449952,2018-06,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
9614116442,1508039144,2018-07,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
11154781969,1540665527,2018-08,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
12607553142,1452771173,2018-09,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
14260008702,1652455560,2018-10,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
15693596033,1433587331,2018-11,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
17096273058,1402677025,2018-12,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
1411420783,1411420783,2019-01,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),48
66440250,66440250,2015-01,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
126825381,60385131,2015-02,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
202736044,75910663,2015-03,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
269111481,66375437,2015-04,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
340822135,71710654,2015-05,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
412129517,71307382,2015-06,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
486356035,74226518,2015-07,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
558985174,72629139,2015-08,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
620122510,61137336,2015-09,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
678243871,58121361,2015-10,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
741164764,62920893,2015-11,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
804380759,63215995,2015-12,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
60425064,60425064,2016-01,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
119945294,59520230,2016-02,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
188720201,68774907,2016-03,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
260276147,71555946,2016-04,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
331492090,71215943,2016-05,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
397592608,66100518,2016-06,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
469716213,72123605,2016-07,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
547090675,77374462,2016-08,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
600987476,53896801,2016-09,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
665622298,64634822,2016-10,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
729237573,63615275,2016-11,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
789376704,60139131,2016-12,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
56989444,56989444,2017-01,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
107748405,50758961,2017-02,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
168959390,61210985,2017-03,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
233555911,64596521,2017-04,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
301169393,67613482,2017-05,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
370850712,69681319,2017-06,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
436848661,65997949,2017-07,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
502609187,65760526,2017-08,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
560792098,58182911,2017-09,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
621638410,60846312,2017-10,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
683607869,61969459,2017-11,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
737788461,54180592,2017-12,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
57397161,57397161,2018-01,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
107177886,49780725,2018-02,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
173086459,65908573,2018-03,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
235209319,62122860,2018-04,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
304559188,69349869,2018-05,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
364698040,60138852,2018-06,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
436058696,71360656,2018-07,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
505895764,69837068,2018-08,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
552695968,46800204,2018-09,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
610108822,57412854,2018-10,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
666149514,56040692,2018-11,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
720938170,54788656,2018-12,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
53077022,53077022,2019-01,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,41
1058121967,1058121967,2015-01,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
1970707528,912585561,2015-02,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
3132089570,1161382042,2015-03,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
4078461507,946371937,2015-04,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
5244296768,1165835261,2015-05,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
6555832352,1311535584,2015-06,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
7861094316,1305261964,2015-07,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
9118643533,1257549217,2015-08,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
10384314587,1265671054,2015-09,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
11610732874,1226418287,2015-10,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
12685603286,1074870412,2015-11,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
13719883831,1034280545,2015-12,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
1049291774,1049291774,2016-01,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
2136015685,1086723911,2016-02,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
2922147980,786132295,2016-03,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
3849134071,926986091,2016-04,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
4962635374,1113501303,2016-05,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
6110097857,1147462483,2016-06,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
7275730912,1165633055,2016-07,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
8433520188,1157789276,2016-08,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
9561694644,1128174456,2016-09,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
10688400499,1126705855,2016-10,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
11730495102,1042094603,2016-11,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
12694651738,964156636,2016-12,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
1109951181,1109951181,2017-01,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
2057153380,947202199,2017-02,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
2840562440,783409060,2017-03,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
3798071509,957509069,2017-04,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
5005328658,1207257149,2017-05,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
6201576759,1196248101,2017-06,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
7400745771,1199169012,2017-07,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
8557301454,1156555683,2017-08,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
9662528450,1105226996,2017-09,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
10885974098,1223445648,2017-10,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
11984138442,1098164344,2017-11,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
12959327651,975189209,2017-12,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
1159869657,1159869657,2018-01,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
2214111319,1054241662,2018-02,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
3092385700,878274381,2018-03,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
4052051594,959665894,2018-04,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
5239830238,1187778644,2018-05,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
6455685629,1215855391,2018-06,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
7710466089,1254780460,2018-07,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
8952951713,1242485624,2018-08,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
10082682288,1129730575,2018-09,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
11444389462,1361707174,2018-10,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
12582305908,1137916446,2018-11,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
13816847283,1234541375,2018-12,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
1089888212,1089888212,2019-01,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,42
42769734,42769734,2015-01,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
90278435,47508701,2015-02,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
120302604,30024169,2015-03,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
154770183,34467579,2015-04,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
216574828,61804645,2015-05,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
250003620,33428792,2015-06,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
294330739,44327119,2015-07,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
334900436,40569697,2015-08,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
367867359,32966923,2015-09,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
394675066,26807707,2015-10,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
418306458,23631392,2015-11,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
447636606,29330148,2015-12,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
25756990,25756990,2016-01,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
70058550,44301560,2016-02,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
94194586,24136036,2016-03,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
128761879,34567293,2016-04,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
166484704,37722825,2016-05,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
189288989,22804285,2016-06,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
216700181,27411192,2016-07,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
253876291,37176110,2016-08,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
280404511,26528220,2016-09,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
299616902,19212391,2016-10,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
318110138,18493236,2016-11,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
334554907,16444769,2016-12,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
25360089,25360089,2017-01,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
45334144,19974055,2017-02,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
62002205,16668061,2017-03,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
84140721,22138516,2017-04,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
110975108,26834387,2017-05,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
134567948,23592840,2017-06,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
162230009,27662061,2017-07,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
195888028,33658019,2017-08,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
221816622,25928594,2017-09,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
245982729,24166107,2017-10,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
268023589,22040860,2017-11,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
286027993,18004404,2017-12,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
13036018,13036018,2018-01,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
24740134,11704116,2018-02,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
33412957,8672823,2018-03,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
48686551,15273594,2018-04,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
66727564,18041013,2018-05,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
86572390,19844826,2018-06,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
111959499,25387109,2018-07,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
142837306,30877807,2018-08,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
168666305,25828999,2018-09,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
192255013,23588708,2018-10,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
210570057,18315044,2018-11,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
226526307,15956250,2018-12,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
15396219,15396219,2019-01,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,43
1323870925,1323870925,2015-01,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
2539471830,1215600905,2015-02,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
4069174441,1529702611,2015-03,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
5432579816,1363405375,2015-04,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
6890800030,1458220214,2015-05,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
8472463294,1581663264,2015-06,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
9961128231,1488664937,2015-07,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
11484860458,1523732227,2015-08,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
12901956140,1417095682,2015-09,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
14314036158,1412080018,2015-10,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
15686413232,1372377074,2015-11,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
16977204279,1290791047,2015-12,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
1359368804,1359368804,2016-01,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
2767241857,1407873053,2016-02,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
4222110651,1454868794,2016-03,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
5668053251,1445942600,2016-04,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
7292309871,1624256620,2016-05,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
8934353698,1642043827,2016-06,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
10603295031,1668941333,2016-07,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
12347629258,1744334227,2016-08,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
13923467664,1575838406,2016-09,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
15541050716,1617583052,2016-10,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
17094708381,1553657665,2016-11,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
18607169668,1512461287,2016-12,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
1672588099,1672588099,2017-01,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
3143675901,1471087802,2017-02,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
4770580841,1626904940,2017-03,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
6496675541,1726094700,2017-04,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
8180193388,1683517847,2017-05,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
9772098739,1591905351,2017-06,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
11401648870,1629550131,2017-07,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
13091175178,1689526308,2017-08,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
14751897817,1660722639,2017-09,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
16575742025,1823844208,2017-10,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
18346762167,1771020142,2017-11,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
19977886463,1631124296,2017-12,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
1641207248,1641207248,2018-01,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
3209902987,1568695739,2018-02,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
4939377536,1729474549,2018-03,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
6711377300,1771999764,2018-04,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
8739287651,2027910351,2018-05,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
10768322201,2029034550,2018-06,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
12815744450,2047422249,2018-07,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
14763848658,1948104208,2018-08,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
16526895407,1763046749,2018-09,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
18286553890,1759658483,2018-10,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
19820226793,1533672903,2018-11,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
21373882809,1553656016,2018-12,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
1494257813,1494257813,2019-01,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,44
17219015,17219015,2015-01,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
34546058,17327043,2015-02,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
57166498,22620440,2015-03,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
78617758,21451260,2015-04,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
98768131,20150373,2015-05,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
119380771,20612640,2015-06,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
140004518,20623747,2015-07,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
160567955,20563437,2015-08,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
179315215,18747260,2015-09,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
201134265,21819050,2015-10,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
221339275,20205010,2015-11,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
241039103,19699828,2015-12,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
17812791,17812791,2016-01,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
37375358,19562567,2016-02,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
58099428,20724070,2016-03,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
76367581,18268153,2016-04,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
94235426,17867845,2016-05,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
112093088,17857662,2016-06,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
129968331,17875243,2016-07,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
148579402,18611071,2016-08,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,53
